# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
3,4,3,1,269682,232,208,24,38851.2,21228.9,
20,21,20,1,1.21135e+06,3641,3561,80,34600.9,34486.3,
17,18,17,1,673758,1249,1196,53,9163.96,39796.3,
4,5,4,1,229839,127,102,25,28577.2,15346.7,
2,3,2,1,531317,396,357,39,5082.32,35449.5,
1,2,1,1,105380,7,1,6,11818.5,19973.1,
4,5,4,1,463904,148,113,35,34892.2,16748.4,
18,19,18,1,849026,2069,2003,66,35466.9,11419.7,
2,3,2,1,67341.8,13,6,7,20181.7,2003.52,
3,4,3,1,198349,318,302,16,22386.1,13371.4,
3,4,3,1,520253,92,53,39,37015.9,19998.3,
0,1,0,1,11608.1,1,0,1,12206.3,1762.71,
0,1,0,1,198555,15,0,15,35558,25456.5,
3,4,3,1,250513,389,369,20,20762.2,40135.5,
13,14,13,1,1.24017e+06,1206,1105,101,30839.5,39090.8,
3,4,3,1,34445,119,115,4,5221.15,6787.54,
10,11,10,1,218217,609,592,17,13833.5,27960.9,
2,3,2,1,553009,609,563,46,14007.7,27028.9,
8,9,8,1,637923,729,678,51,21135.7,2292.15,
4,5,4,1,1.25162e+06,267,161,106,38866.5,24686.2,
13,14,13,1,857068,1172,1102,70,34610.3,8470.15,
17,18,17,1,749245,648,585,63,30808.8,2134.61,
0,1,0,1,120654,10,0,10,34202.9,4395.78,
4,5,4,1,346066,284,257,27,35327,34563.4,
18,19,18,1,2.31579e+06,1960,1769,191,11618.2,21701.7,
7,8,7,1,318549,148,127,21,37152.4,18429.3,
6,7,6,1,1.31789e+06,744,644,100,28204.8,30193.5,
4,5,4,1,168714,100,87,13,28482,28603.9,
27,28,27,1,1.78239e+06,2153,2031,122,19755.5,11556.1,
2,3,2,1,242762,141,123,18,33504.3,17671.3,
12,13,12,1,1.02549e+06,951,872,79,32940.8,21277,
1,2,1,1,171312,128,114,14,32155.5,13320.2,
2,3,2,1,249551,102,82,20,39128.4,6842.36,
2,3,2,1,63646.3,8,2,6,32333,25635.7,
2,3,2,1,294019,1280,1257,23,30868.9,21345.5,
10,11,10,1,933683,1051,976,75,23429.1,2789.81,
8,9,8,1,467697,760,718,42,7162.46,34978.8,
20,21,20,1,3.22679e+06,298,38,260,29679.1,34486.4,
0,1,0,1,20311.8,1,0,1,20833.7,14151.8,
4,5,4,1,482505,287,249,38,1921.26,15061.4,
3,4,3,1,86237.9,13,6,7,16223.2,13057.9,
6,7,6,1,420096,246,211,35,32597.9,25974.9,
0,1,0,1,190822,15,0,15,31369.4,32356.7,
24,25,24,1,4.85035e+07,4000,58,3942,24535,38295,
0,1,0,1,28218.9,2,0,2,32700.1,8759.78,
13,14,13,1,777409,1187,1120,67,19274.4,4660.47,
3,4,3,1,166805,125,112,13,24911.6,18417.5,
2,3,2,1,174126,104,91,13,29587.1,19840.4,
1,2,1,1,81574.4,1072,1067,5,29588.7,12741.9,
3,4,3,1,474180,162,127,35,36333.7,20463,
6,7,6,1,213239,862,844,18,13099.5,20461.5,
3,4,3,1,724169,173,117,56,15308.6,18476,
1,2,1,1,98243.8,180,173,7,17942.5,20742.4,
11,12,11,1,1.73777e+06,919,795,124,1461.15,23567,
13,14,13,1,708515,3710,3662,48,25385.6,23574.8,
0,1,0,1,171668,10,0,10,10539.3,25756.1,
0,1,0,1,111469,9,0,9,9267.94,1776.47,
11,12,11,1,1.12733e+06,1168,1101,67,31757.8,5112.93,
9,10,9,1,420366,413,391,22,501.624,17904.9,
6,7,6,1,521206,144,106,38,20288.3,39232.2,
3,4,3,1,182057,150,135,15,28257.1,18504.1,
20,21,20,1,2.49807e+06,1448,1256,192,37024.9,30086.4,
4,5,4,1,191001,372,356,16,6802.2,39839.8,
5,6,5,1,220574,979,955,24,27134.8,37210.4,
1,2,1,1,19661.8,341,339,2,31711.8,27474.7,
4,5,4,1,385688,458,431,27,29928.3,24684.9,
0,1,0,1,510690,31,0,31,39669.9,4291.56,
5,6,5,1,834081,602,555,47,39317.8,4887.58,
5,6,5,1,584836,591,566,25,29419.8,25158.8,
12,13,12,1,1.31796e+06,718,642,76,14479.5,4023.83,
8,9,8,1,1.17224e+06,903,832,71,27688.5,11094,
2,3,2,1,233858,341,328,13,10030.5,29100.3,
3,4,3,1,417611,25,3,22,25387.4,35393.7,
8,9,8,1,327423,30,12,18,4915.12,30789.3,
0,1,0,1,195982,9,0,9,32084.1,29640.6,
0,1,0,1,38364.8,1,0,1,5512.73,1935.37,
2,3,2,1,124634,212,207,5,38515.2,15484.4,
5,6,5,1,299462,77,62,15,38739.9,29299.6,
0,1,0,1,43779.7,2,0,2,26662.4,28330.3,
11,12,11,1,2.94263e+06,1442,1295,147,19669.8,8976.03,
14,15,14,1,1.44912e+06,1318,1245,73,38411.8,34120.1,
6,7,6,1,591378,423,390,33,33935.6,28586.3,
25,26,25,2,1.13343e+06,829,761,68,6418.94,22424.1,
3,4,3,2,466948,694,662,32,22193,13687.3,
0,1,0,2,4793.05,1,0,1,22233.7,14160.7,
2,3,2,2,96890.1,153,146,7,5781.63,1116.15,
6,7,6,3,423790,107,82,25,6960.29,24634.6,
11,12,11,3,138548,834,822,12,39744,37868.6,
5,6,5,3,111298,77,69,8,28268.2,6546.78,
0,1,0,3,30336.5,1,0,1,36003.5,16855.1,
1,2,1,3,44839.4,7,3,4,32199.9,14984.4,
1,2,1,3,32825.3,3,1,2,22096.6,14355,
18,19,18,3,1.71496e+06,418,304,114,12474.7,15817.4,
6,7,6,3,640936,632,594,38,28158.8,33500.9,
0,1,0,3,7263.56,1,0,1,29631.2,21540.7,
5,6,5,4,570931,237,198,39,20093.8,38526.9,
0,1,0,4,6329.6,1,0,1,22329.5,13602.1,
2,3,2,4,93678.1,32,29,3,28485.7,19435.6,
14,15,14,4,546991,1482,1447,35,952.27,6798.75,
0,1,0,6,5793.07,1,0,1,20217,13655.9,
0,1,0,6,27538.2,1,0,1,32455.5,25704.6,
6,7,6,6,293428,501,483,18,40015.9,28277.9,
0,1,0,7,15131.3,1,0,1,31126,9115.58,
1,2,1,8,181174,186,177,9,26195.6,14480.2,
13,14,13,8,2.15944e+06,611,496,115,33057.7,35156,
0,1,0,10,146504,10,0,10,5092.16,28531.8,
11,12,11,14,634955,1137,1108,29,19327.6,37656.3,
1,2,1,15,149930,126,118,8,16992,18401,
2,3,2,16,26359.3,19,16,3,10472.4,25455,
1,2,1,16,56244.8,33,29,4,39155.3,38938.8,
2,3,2,17,688497,247,209,38,15977.4,1897.65,
34,35,34,18,1.23434e+06,1994,1921,73,2887.61,9500.36,
0,1,0,18,11303.8,1,0,1,21409.7,14773.7,
4,5,4,19,316202,115,99,16,12268.2,15569.5,
0,1,0,20,46971.9,2,0,2,12219.7,15550.8,
1,2,1,20,558220,42,12,30,15595.9,8410.7,
8,9,8,21,1.35417e+06,636,562,74,21857.3,36486.2,
1,2,1,23,523650,113,76,37,27276.5,39784.7,
12,13,12,24,1.69362e+06,1087,985,102,31369.3,39458.3,
0,1,0,24,38039.3,4,0,4,19316.2,8740.97,
1,2,1,25,17468,3,1,2,38348.4,19805.7,
3,4,3,26,783073,99,46,53,35127.5,9000.14,
11,12,11,32,1.47262e+06,1537,1450,87,40136,33757.2,
6,7,6,33,968328,426,348,78,3473.47,32141.8,
0,1,0,34,44344.4,3,0,3,32538.6,26325.4,
19,20,19,34,754020,3663,3610,53,32299.5,20001.7,
22,23,22,36,1.18679e+06,334,267,67,16693.5,2739.22,
0,1,0,38,23284.3,1,0,1,28244.8,15912.4,
0,1,0,38,31912.9,1,0,1,33776.8,24514,
22,23,22,38,666066,404,359,45,14302.3,37434.1,
1,2,1,42,161844,123,113,10,25938.5,21018.1,
19,20,19,43,852161,1290,1240,50,26472.9,2554.46,
0,1,0,44,220607,9,0,9,26344,20456,
24,25,24,47,1.09907e+06,661,612,49,20455,38896.8,
0,1,0,49,16454.3,1,0,1,22731.7,6704.87,
0,1,0,50,13801.8,1,0,1,20398.2,39080.6,
0,1,0,58,95867.9,5,0,5,17834.3,20200.7,
6,7,6,60,588020,86,52,34,23592.2,1750.72,
1,2,1,67,90497.7,70,65,5,31990.2,25387.2,
0,1,0,68,21910.5,2,0,2,20415.9,16165.8,
1,2,1,68,173910,141,127,14,34909.4,30414.7,
3,4,3,69,41500.3,27,23,4,30581.3,29691.5,
5,6,5,70,268618,388,365,23,14822.8,34358.8,
0,1,0,71,16641,1,0,1,34938.9,8829.34,
0,1,0,79,17600.9,2,0,2,39937.1,13956.6,
0,1,0,80,10729.7,1,0,1,33360,7662.61,
29,30,29,82,676877,1641,1592,49,5221.37,7211.91,
6,7,6,90,371348,397,370,27,19935.4,27691.9,
4,5,4,94,407886,305,276,29,21265.1,5211.91,
1,2,1,99,28203.7,6,4,2,8625.98,18712,
3,4,3,99,294989,216,196,20,21397.3,3611.42,
7,8,7,105,391247,573,548,25,39673,38901.6,
1,2,1,106,30015.7,91,89,2,1958.51,27236,
1,2,1,124,129041,10,2,8,36443.4,11291.3,
0,1,0,124,8807.7,1,0,1,25391.7,21608.8,
0,1,0,127,21596,1,0,1,20465.3,38896.8,
0,1,0,132,48933.5,2,0,2,22392,13298.6,
2,3,2,134,209645,257,245,12,1953.36,30195.7,
3,4,3,145,491288,100,66,34,28729.8,2165.11,
0,1,0,147,72919.6,4,0,4,5208.62,30108.4,
4,5,4,147,458124,90,56,34,39261.1,34140.5,
2,3,2,157,26114.7,232,229,3,8884.82,1854.52,
7,8,7,161,516309,423,388,35,23454.7,6866.9,
2,3,2,177,429581,185,159,26,29580.3,16062,
3,4,3,179,373623,162,137,25,18991.9,23650.3,
4,5,4,180,1.57861e+06,239,154,85,15329.1,24971.7,
3,4,3,183,825451,124,79,45,26077.1,17110.4,
9,10,9,200,986049,704,640,64,33307.1,40244.9,
1,2,1,202,67317.4,4,2,2,16269.8,11717,
16,17,16,207,526581,344,307,37,22075.8,16731.7,
1,2,1,211,268247,55,35,20,1530.48,4619.85,
6,7,6,213,386386,1094,1068,26,29025,4392.09,
4,5,4,214,531993,318,280,38,28596.6,20393.3,
8,9,8,216,125848,591,582,9,19483.7,33680,
10,11,10,220,1.12796e+06,1529,1453,76,4980.98,32162.1,
